1033	0	
1035	0	
1037	0	
1040	0	
1048	0	
1052	0	
1054	0	
1055	0	
1058	0	
1059	0	
1060	0	
1062	0	
1064	0	
1066	0	
1075	0	
1077	0	
1081	0	
1086	0	
1088	0	
1093	0	
1096	0	
1100	0	
1101	0	
1103	0	
1105	0	
1107	0	
1108	0	
1110	0	
1112	0	
1113	0	
1115	0	
1116	0	
1117	0	
1122	0	
1124	0	
1126	0	
1127	0	
1131	0	
1132	0	
1133	0	
1135	0	
1136	0	
1137	0	
1139	0	
1140	0	
1142	0	
1145	0	
1152	0	
1155	0	
1156	0	
1157	0	
1159	0	
1161	0	
1166	0	
1171	0	
1174	1	
1175	0	
1178	0	
1179	0	
1182	0	
1184	0	
1188	0	
1189	0	
1192	0	
1193	0	
1195	0	
1196	0	
1198	0	
1201	0	
1202	0	
1207	0	
1208	0	
1212	0	
1216	0	
1217	0	
1218	0	
1219	0	
1220	1	
1222	0	
1224	0	
1225	0	
1226	0	
1234	0	
1236	0	
1238	0	
1239	0	
1240	0	
1241	0	
1242	0	
1245	0	
1246	0	
1252	0	
1253	0	
1257	0	
1260	0	
1262	0	
1264	0	
1265	0	
1269	0	
1270	0	
1271	1	
1272	0	
1275	0	
1276	0	
1277	0	
1278	0	
1279	0	
1280	0	
1281	0	
1283	0	
1284	0	
1288	0	
1289	0	
1292	0	
1295	0	
1297	0	
1298	0	
1299	0	
1301	0	
1304	0	
1306	0	
1307	0	
1308	0	
1311	0	
1315	0	
1317	0	
1318	0	
1321	0	
1323	0	
1324	0	
1327	0	
1329	0	
1330	0	
1332	0	
1333	0	
1336	1	
1337	0	
1338	0	
1340	1	
1343	0	
1347	0	
1350	0	
1354	0	
1355	0	
1358	0	
1359	0	
1360	1	
1361	0	
1363	0	
1364	0	
1365	0	
1369	0	
1370	0	
1373	0	
1375	0	
1376	0	
1377	0	
1378	0	
1380	0	
1381	0	
1382	0	
1383	0	
1387	0	
1389	0	
1392	0	
1393	0	
1396	0	
1397	0	
1398	0	
1400	0	
1403	0	
1405	0	
1406	0	
1411	0	
1412	0	
1413	0	
1414	0	
1418	0	
1419	0	
1420	0	
1421	0	
1422	0	
1423	0	
1424	0	
1426	0	
1428	0	
1429	0	
1432	0	
1434	0	
1437	0	
1438	0	
1440	0	
1443	0	
1444	0	
1447	0	
1448	0	
1449	0	
1452	0	
1453	0	
1457	0	
1458	0	
1461	0	
1462	0	
1465	0	
1467	0	
1470	0	
1471	0	
1475	0	
1476	0	
1477	0	
1478	0	
1480	0	
1482	0	
1483	0	
1484	0	
1485	0	
1486	0	
1487	0	
1489	0	
1493	0	
1494	0	
1498	0	
1501	0	
1502	0	
1505	0	
1506	0	
1508	0	
1513	0	
1514	0	
1515	0	
1518	0	
1519	0	
1520	0	
1524	0	
1525	0	
1528	0	
1536	0	
1537	0	
1538	0	
1541	0	
1543	0	
1544	0	
1546	1	
1548	1	
1554	0	
1557	0	
1564	0	
1565	0	
1568	0	
1570	0	
1571	0	
1576	0	
1579	0	
1580	0	
1582	0	
1583	0	
1593	0	
1595	0	
1597	0	
1598	0	
1604	0	
1606	0	
1609	0	
1612	0	
1613	0	
1614	0	
1616	0	
1618	0	
1619	0	
1621	0	
1622	0	
1623	0	
1625	0	
1628	0	
1629	0	
1630	0	
1632	0	
1637	0	
1638	0	
1641	0	
1642	0	
1643	0	
1649	0	
1652	0	
1653	0	
1654	1	
1655	0	
1657	0	
1659	0	
1660	0	
1661	0	
1662	0	
1664	0	
1666	0	
1668	0	
1669	0	
1670	0	
1671	0	
1672	0	
1673	0	
1681	0	
1682	0	
1685	0	
1687	0	
1692	0	
1696	0	
1699	0	
1701	0	
1706	0	
1711	0	
1713	0	
1719	0	
1720	0	
1721	1	
1724	0	
1731	0	
1733	0	
1741	0	
1742	0	
1744	0	
1746	0	
1747	0	
1749	0	
1753	0	
1754	0	
1756	0	
1762	0	
1766	0	
1768	0	
1769	0	
1773	0	
1774	0	
1777	0	
1779	0	
1782	0	
1783	0	
1785	0	
1787	0	
1789	0	
1798	0	
1799	0	
1804	0	
1805	0	
1807	0	
1810	0	
1811	0	
1813	0	
1814	0	
1815	0	
1816	0	
1821	0	
1821	1	
1822	0	
1824	0	
1828	0	
1829	0	
1831	0	
1832	0	
1835	0	
1837	0	
1839	0	
1842	0	
1845	0	
1846	0	
1850	0	
1852	0	
1853	0	
1854	0	
1855	0	
1857	0	
1858	0	
1859	0	
1865	0	
1866	0	
1867	0	
1870	0	
1874	0	
1875	0	
1877	0	
1878	0	
1881	0	
1882	0	
1884	0	
1885	0	
1886	0	
1887	0	
1890	0	
1893	0	
1895	0	
1896	0	
1898	0	
1899	0	
1902	0	
1903	0	
1905	0	
1906	0	
1909	0	
1910	0	
1912	0	
1915	0	
1918	0	
1925	0	
1927	0	
1927	1	
1930	0	
1932	0	
1933	0	
1941	0	
1951	0	
1952	0	
1953	0	
1954	0	
1955	0	
1956	0	
1957	0	
1958	0	
1959	0	
1961	0	
1963	0	
1965	0	
1966	0	
1970	0	
1971	0	
1973	0	
1974	0	
1977	0	
1978	0	
1980	1	
1981	0	
1983	0	
1985	0	
1986	0	
1987	0	
2000	0	
2003	0	
2006	0	
2007	0	
2011	0	
2017	0	
2018	0	
2019	0	
2024	0	
2025	0	
2027	0	
2029	0	
2030	0	
2031	0	
2033	0	
2034	0	
2037	0	
2038	0	
2039	0	
2040	0	
2044	0	
2045	0	
2047	0	
2048	0	
2055	0	
2057	0	
2058	0	
2062	0	
2063	0	
2065	0	
2068	0	
2070	0	
2072	0	
2075	1	
2076	0	
2077	0	
2079	0	
2081	0	
2082	0	
2084	0	
2085	0	
2091	0	
2092	0	
2093	0	
2094	0	
2095	0	
2099	0	
2100	0	
2101	0	
2102	0	
2103	0	
2106	0	
2107	0	
2109	0	
2110	0	
2111	0	
2112	0	
2113	0	
2114	0	
2115	0	
2117	0	
2119	0	
2121	0	
2126	1	
2127	0	
2128	0	
2129	0	
2131	0	
2132	0	
2134	0	
2137	0	
2139	0	
2143	0	
2144	0	
2146	0	
2147	0	
2150	0	
2151	0	
2152	0	
2153	0	
2158	0	
2168	0	
2171	0	
2172	0	
2173	0	
2179	0	
2183	0	
2189	0	
2190	0	
2194	0	
2197	0	
2198	0	
2199	0	
2204	0	
2210	0	
2211	0	
2213	0	
2214	0	
2216	0	
2221	0	
2222	0	
2224	0	
2225	0	
2226	0	
2230	0	
2233	0	
2235	0	
2237	0	
2241	0	
2242	0	
2247	0	
2248	0	
2250	0	
2251	0	
2252	0	
2253	0	
2254	0	
2256	0	
2257	0	
2258	0	
2263	0	
2264	0	
2265	0	
2266	0	
2267	0	
2272	0	
2273	0	
2276	0	
2277	0	
2278	0	
2281	0	
2283	0	
2288	0	
2293	0	
2294	0	
2296	0	
2297	0	
2302	0	
2304	0	
2305	0	
2307	0	
2311	0	
2314	0	
2315	0	
2317	0	
2322	0	
2323	0	
2327	0	
2328	0	
2329	0	
2333	0	
2334	0	
2337	0	
2338	0	
2340	0	
2344	0	
2348	0	
2351	0	
2352	0	
2354	0	
2355	0	
2357	0	
2359	0	
2369	0	
2372	0	
2374	0	
2376	0	
2382	0	
2383	0	
2385	0	
2386	0	
2387	0	
2389	0	
2390	0	
2394	0	
2395	0	
2398	1	
2399	0	
2401	0	
2403	0	
2406	0	
2410	0	
2414	0	
2417	0	
2419	0	
2420	0	
2421	0	
2422	0	
2423	1	
2425	0	
2429	0	
2430	0	
2434	1	
2435	0	
2439	0	
2442	0	
2444	0	
2450	0	
2455	0	
2456	0	
2457	0	
2458	0	
2463	0	
2469	0	
2471	0	
2479	0	
2483	0	
2487	0	
2488	0	
2489	0	
2491	0	
2498	0	
2499	0	
2501	0	
2503	0	
2509	0	
2510	0	
2512	0	
2513	0	
2516	0	
2517	0	
2520	0	
2521	0	
2522	0	
2524	0	
2527	0	
2532	0	
2537	0	
2538	0	
2542	0	
2543	0	
2544	0	
2545	0	
2551	0	
2564	0	
2566	0	
2569	0	
2573	0	
2578	0	
2579	0	
2587	0	
2588	0	
2589	0	
2591	0	
2599	0	
2602	0	
2603	0	
2604	0	
2606	0	
2608	1	
2610	0	
2611	0	
2614	0	
2616	0	
2620	0	
2621	0	
2623	0	
2625	0	
2626	0	
2628	0	
2633	0	
2638	0	
2640	0	
2642	0	
2644	0	
2645	0	
2648	0	
2651	0	
2652	0	
2653	0	
2654	0	
2655	0	
2657	0	
2659	0	
2660	0	
2662	0	
2667	0	
2668	0	
2671	0	
2672	0	
2673	0	
2674	0	
2675	0	
2679	0	
2683	0	
2684	0	
2690	0	
2691	0	
2692	0	
2694	0	
2695	0	
2699	0	
2700	0	
2703	0	
2704	0	
2707	0	
2711	0	
2715	0	
2716	0	
2717	0	
2722	1	
2725	0	
2730	0	
2731	0	
2733	0	
2734	0	
2735	0	
2736	0	
2739	0	
2743	0	
2743	1	
2745	0	
2746	0	
2747	0	
2748	0	
2750	0	
2751	0	
2752	0	
2753	0	
2755	0	
2756	0	
2758	0	
2761	0	
2762	0	
2768	0	
2770	0	
2772	0	
2773	1	
2775	0	
2776	0	
2778	0	
2780	0	
2782	1	
2785	0	
2786	0	
2788	0	
2793	0	
2804	0	
2809	0	
2811	0	
2815	0	
2820	0	
2822	0	
2823	0	
2826	0	
2827	0	
2828	0	
2829	0	
2830	0	
2832	0	
2833	0	
2835	0	
2837	0	
2838	0	
2842	0	
2843	0	
2844	0	
2845	0	
2846	0	
2847	0	
2848	0	
2850	0	
2853	0	
2855	0	
2860	0	
2865	0	
2866	0	
2869	0	
2874	0	
2875	0	
2877	0	
2880	0	
2881	0	
2886	0	
2887	0	
2888	0	
2892	0	
2893	0	
2894	0	
2895	1	
2896	0	
2900	0	
2903	0	
2904	0	
2906	0	
2908	0	
2910	0	
2913	0	
2914	0	
2915	0	
2919	0	
2921	0	
2922	0	
2925	1	
2928	0	
2931	0	
2932	0	
2933	0	
2934	0	
2935	0	
2936	0	
2939	0	
2941	0	
2942	0	
2943	0	
2948	0	
2953	0	
2955	0	
2956	0	
2961	0	
2962	0	
2964	0	
2969	0	
2970	0	
2971	0	
2972	0	
2973	0	
2980	0	
2981	1	
2985	0	
2990	0	
2996	0	
2998	0	
2999	0	
3001	0	
3005	0	
3007	0	
3009	0	
3011	0	
3015	0	
3016	0	
3017	0	
3018	0	
3019	0	
3020	0	
3025	0	
3026	0	
3029	0	
3030	0	
3033	0	
3034	0	
3037	0	
3039	0	
3042	0	
3047	0	
3049	0	
3052	0	
3053	0	
3055	0	
3057	0	
3060	0	
3061	0	
3064	0	
3065	0	
3066	0	
3067	0	
3069	0	
3070	0	
3071	0	
3073	0	
3074	0	
3078	0	
3081	0	
3082	0	
3084	0	
3085	0	
3086	0	
3087	0	
3088	1	
3093	0	
3094	0	
3096	0	
3100	0	
3102	0	
3105	0	
3106	0	
3107	0	
3108	0	
3109	0	
3112	0	
3113	0	
3123	0	
3124	0	
3125	0	
3130	0	
3137	0	
3141	0	
3142	0	
3145	0	
3146	0	
3147	0	
3149	0	
3150	0	
3151	0	
3154	0	
3158	1	
3159	0	
3163	0	
3164	0	
3167	0	
3171	0	
3173	0	
3174	0	
3175	0	
3176	0	
3177	0	
3178	0	
3180	0	
3181	0	
3182	1	
3183	0	
3184	0	
3186	0	
3187	0	
3189	0	
3191	0	
3192	0	
3193	0	
3195	0	
3197	0	
3200	0	
3201	0	
3203	0	
3210	0	
3214	0	
3217	0	
3218	0	
3220	0	
3222	0	
3228	0	
3229	0	
3230	0	
3235	0	
3236	0	
3237	0	
3239	0	
3240	0	
3242	0	
3244	0	
3245	0	
3246	1	
3247	0	
3249	0	
3250	0	
3252	0	
3257	0	
3258	0	
3261	0	
3263	0	
3264	0	
3265	0	
3269	0	
3270	0	
3274	0	
3276	0	
3278	0	
3279	0	
3280	0	
3281	0	
3282	0	
3285	0	
3287	0	
3289	0	
3290	0	
3291	0	
3294	0	
3295	0	
3300	0	
3302	0	
3306	0	
3307	0	
3308	0	
3312	0	
3313	0	
3314	0	
3316	0	
3318	0	
3319	0	
3322	0	
3324	0	
3326	0	
3327	0	
3328	0	
3329	0	
3330	0	
3336	0	
3337	0	
3338	0	
3339	0	
3340	0	
3342	0	
3343	0	
3345	0	
3346	0	
3347	0	
3349	0	
3355	0	
3356	0	
3358	0	
3359	0	
3368	0	
3373	0	
3374	0	
3376	0	
3381	0	
3382	0	
3383	0	
3384	0	
3385	0	
3388	0	
3391	1	
3392	0	
3393	0	
3397	0	
3398	0	
3401	0	
3402	0	
3404	0	
3406	0	
3407	0	
3409	0	
3412	0	
3413	0	
3415	0	
3417	0	
3419	0	
3423	0	
3429	0	
3431	0	
3433	0	
3435	0	
3438	0	
3439	0	
3445	0	
3447	0	
3451	0	
3453	0	
3454	0	
3456	0	
3461	0	
3462	0	
3463	0	
3465	0	
3468	0	
3473	0	
3474	0	
3478	0	
3482	0	
3483	0	
3486	0	
3487	0	
3488	0	
3489	0	
3490	0	
3491	0	
3492	0	
3496	0	
3497	0	
3498	0	
3499	0	
3509	0	
3510	0	
3511	0	
3512	0	
3514	0	
3521	1	
3523	0	
3525	0	
3526	0	
3529	0	
3530	0	
3532	0	
3533	0	
3534	0	
3535	0	
3536	0	
3538	0	
3539	0	
3541	0	
3542	0	
3544	0	
3547	0	
3549	0	
3550	0	
3554	0	
3555	0	
3556	0	
3557	0	
3558	0	
3564	0	
3567	0	
3568	0	
3572	0	
3573	0	
3579	0	
3585	0	
3591	0	
3595	0	
3596	0	
3600	0	
3601	0	
3602	0	
3603	0	
3608	0	
3609	0	
3611	0	
3612	0	
3616	0	
3617	0	
3618	0	
3619	0	
3621	0	
3624	0	
3626	0	
3628	0	
3630	0	
3635	0	
3636	0	
3637	0	
3639	0	
3640	0	
3641	0	
3643	0	
3644	0	
3646	0	
3649	0	
3651	0	
3653	0	
3656	0	
3660	0	
3662	0	
3665	0	
3666	0	
3669	0	
3671	0	
3672	0	
3677	0	
3678	0	
3679	0	
3680	0	
3684	0	
3685	0	
3686	0	
3688	0	
3689	0	
3691	0	
3702	0	
3706	0	
3707	0	
3709	0	
3710	0	
3711	0	
3719	0	
3722	0	
3723	0	
3725	0	
3728	0	
3732	0	
3734	0	
3735	0	
3736	0	
3739	0	
3740	0	
3741	0	
3744	0	
3746	0	
3751	0	
3755	0	
3762	0	
3768	0	
3769	0	
3770	0	
3771	0	
3774	0	
3774	1	
3776	0	
3779	0	
3782	0	
3783	0	
3784	0	
3785	0	
3786	0	
3787	0	
3789	0	
3791	0	
3792	0	
3793	0	
3793	1	
3794	0	
3799	0	
3800	0	
3803	0	
3805	0	
3809	0	
3810	0	
3811	0	
3813	0	
3821	0	
3824	0	
3826	0	
3827	0	
3830	0	
3835	0	
3837	0	
3839	0	
3840	0	
3845	0	
3846	0	
3847	0	
3848	0	
3849	0	
3851	0	
3853	0	
3859	0	
3864	0	
3867	0	
3868	0	
3871	0	
3872	0	
3873	0	
3876	0	
3881	0	
3882	0	
3889	0	
3892	0	
3894	1	
3895	0	
3896	0	
3897	0	
3898	0	
3900	0	
3901	0	
3904	0	
3907	0	
3909	0	
3916	0	
3917	0	
3921	0	
3924	0	
3926	0	
3927	0	
3928	0	
3930	0	
3935	0	
3938	0	
3945	0	
3947	0	
3948	1	
3949	0	
3952	0	
3956	0	
3960	0	
3963	0	
3965	0	
3967	0	
3973	0	
3974	0	
3976	0	
3978	0	
3979	0	
3984	0	
3988	0	
3989	0	
3991	0	
3993	0	
3997	0	
3998	0	
3999	0	
4002	0	
4008	0	
4010	0	
4014	0	
4018	0	
4019	0	
4021	0	
4022	0	
4023	0	
4024	0	
4028	0	
4029	0	
4031	0	
4035	0	
4039	0	
4040	0	
4042	0	
4045	0	
4046	0	
4047	0	
4049	0	
4050	0	
4052	0	
4055	0	
4059	0	
4061	0	
4062	0	
4063	0	
4067	0	
4071	0	
4072	0	
4083	0	
4084	0	
4087	0	
4089	0	
4090	0	
4091	0	
4094	0	
4095	0	
4096	0	
4098	0	
4099	0	
4101	0	
4105	0	
4107	0	
4108	0	
4110	0	
4114	0	
4117	0	
4118	0	
4120	0	
4121	0	
4123	0	
4125	0	
4126	0	
4128	0	
4130	0	
4131	0	
4132	0	
4133	0	
4135	0	
4136	1	
4145	0	
4147	0	
4148	0	
4150	0	
4151	0	
4154	0	
4157	0	
4159	0	
4160	0	
4162	0	
4169	0	
4175	0	
4176	0	
4180	0	
4195	0	
4196	0	
4198	0	
4201	0	
4202	0	
4203	0	
4205	0	
4206	0	
4210	0	
4212	0	
4213	0	
4217	0	
4218	0	
4220	0	
4221	0	
4223	0	
4226	0	
4228	0	
4229	0	
4230	0	
4231	0	
4234	0	
4235	0	
4240	0	
4243	0	
4244	0	
4246	0	
4247	0	
4250	0	
4251	0	
4253	0	
4255	0	
4261	0	
4264	0	
4265	0	
4266	0	
4267	0	
4269	0	
4270	0	
4272	0	
4275	0	
4277	0	
4278	0	
4280	0	
4282	0	
4284	0	
4285	1	
4287	0	
4289	0	
4291	0	
4293	0	
4294	0	
4295	0	
4302	0	
4305	0	
4306	0	
4307	0	
4308	0	
4312	0	
4313	0	
4314	0	
4315	0	
4316	0	
4317	0	
4318	0	
4319	0	
4320	0	
4321	0	
4322	0	
4324	0	
4325	0	
4326	0	
4333	0	
4334	0	
4342	0	
4349	0	
4350	0	
4351	0	
4352	0	
4354	0	
4355	0	
4360	0	
4361	0	
4362	0	
4363	0	
4364	0	
4365	0	
4367	0	
4370	0	
4372	0	
4373	0	
4383	0	
4385	0	
4387	0	
4388	0	
4391	0	
4397	0	
4402	0	
4403	0	
4405	0	
4410	0	
4412	0	
4414	1	
4416	0	
4421	0	
4422	0	
4423	0	
4431	0	
4435	0	
4439	0	
4441	0	
4443	0	
4444	0	
4449	0	
4451	0	
4452	0	
4459	0	
4462	0	
4463	0	
4465	0	
4469	0	
4470	0	
4471	0	
4472	0	
4473	0	
4476	0	
4478	0	
4480	0	
4481	0	
4483	0	
4485	0	
4487	0	
4488	0	
4490	0	
4491	0	
4495	0	
4501	0	
4503	0	
4507	0	
4508	0	
4510	0	
4513	0	
4527	0	
4530	0	
4531	0	
4536	0	
4538	0	
4539	0	
4540	0	
4541	0	
4544	0	
4545	0	
4546	0	
4550	0	
4551	0	
4552	0	
4553	0	
4554	0	
4556	0	
4557	0	
4559	0	
4562	0	
4563	0	
4565	0	
4567	0	
4568	0	
4569	0	
4571	0	
4574	0	
4575	0	
4578	0	
4581	0	
4583	0	
4592	0	
4593	0	
4596	0	
4601	0	
4605	0	
4606	0	
4608	0	
4610	0	
4611	0	
4613	0	
4614	0	
4616	0	
4617	0	
4619	0	
4623	0	
4630	0	
4631	0	
4636	0	
4644	0	
4645	0	
4646	0	
4649	0	
4650	0	
4654	0	
4656	0	
4658	0	
4661	0	
4662	0	
4664	0	
4666	0	
4667	0	
4669	0	
4673	0	
4675	0	
4679	0	
4680	0	
4682	0	
4684	0	
4685	0	
4687	0	
4689	0	
4701	0	
4702	0	
4704	0	
4706	0	
4707	0	
4708	0	
4710	0	
4713	0	
4716	0	
4717	0	
4720	0	
4724	0	
4725	0	
4726	0	
4730	0	
4731	0	
4734	0	
4735	0	
4741	0	
4742	0	
4744	0	
4748	0	
4750	0	
4755	0	
4757	0	
4763	0	
4765	0	
4766	0	
4767	0	
4768	0	
4772	0	
4775	0	
4776	0	
4777	0	
4779	0	
4782	0	
4796	0	
4797	0	
4801	0	
4803	0	
4811	0	
4812	0	
4815	0	
4816	0	
4819	0	
4822	0	
4824	0	
4825	0	
4826	0	
4829	0	
4831	0	
4832	0	
4833	0	
4834	0	
4835	0	
4837	0	
4840	0	
4842	0	
4844	0	
4845	0	
4846	0	
4847	1	
4848	0	
4850	0	
4851	0	
4853	0	
4854	0	
4856	0	
4857	0	
4858	0	
4861	0	
4863	0	
4865	0	
4867	0	
4869	0	
4870	0	
4874	0	
4875	0	
4877	0	
4880	0	
4881	0	
4884	0	
4886	0	
4887	0	
4890	0	
4891	0	
4896	0	
4897	0	
4901	0	
4902	0	
4905	0	
4907	0	
4908	0	
4909	0	
4910	0	
4911	0	
4918	0	
4922	0	
4923	0	
4924	0	
4930	0	
4931	0	
4939	0	
4940	0	
4942	0	
4943	0	
4952	0	
4953	0	
4954	0	
4955	0	
4958	0	
4959	0	
4960	0	
4961	0	
4963	0	
4964	0	
4966	0	
4967	0	
4968	1	
4973	0	
4974	0	
4977	0	
4980	0	
4984	0	
4989	0	
4991	0	
4992	0	
4994	0	
4996	0	
4997	0	
4998	0	
5002	0	
5003	0	
5006	0	
5008	0	
5010	0	
5011	0	
5014	0	
5016	0	
5017	0	
5020	0	
5025	0	
5027	0	
5029	0	
5031	0	
5032	0	
5035	0	
5039	0	
5042	0	
5043	1	
5044	0	
5045	0	
5046	0	
5047	0	
5048	0	
5049	0	
5051	0	
5054	0	
5056	0	
5057	0	
5058	0	
5061	0	
5062	0	
5064	0	
5067	0	
5068	0	
5069	0	
5075	0	
5076	0	
5077	0	
5083	0	
5084	0	
5085	0	
5086	0	
5090	0	
5091	0	
5094	0	
5096	0	
5099	0	
5100	0	
5102	0	
5108	0	
5111	0	
5116	0	
5117	0	
5119	0	
5121	0	
5123	0	
5125	0	
5127	0	
5130	0	
5131	0	
5132	0	
5133	0	
5135	0	
5136	0	
5137	0	
5138	0	
5140	0	
5142	0	
5145	0	
5147	0	
5148	0	
5151	0	
5152	0	
5153	0	
5154	0	
5156	0	
5159	0	
5160	0	
5161	0	
5162	0	
5164	0	
5165	0	
5167	0	
5169	0	
5170	0	
5171	0	
5172	0	
5174	0	
5177	0	
5185	0	
5186	0	
5188	0	
5191	0	
5193	0	
5196	0	
5197	0	
5198	0	
5199	0	
5201	0	
5202	0	
5204	0	
5205	0	
5206	0	
5213	0	
5214	0	
5215	0	
5218	0	
5219	0	
5220	0	
5221	0	
5222	0	
5231	0	
5232	0	
5233	0	
5239	0	
5240	0	
5242	0	
5244	0	
5246	0	
5249	0	
5252	0	
5260	0	
5262	0	
5264	0	
5265	0	
5268	0	
5272	0	
5273	0	
5274	0	
5276	0	
5277	0	
5281	0	
5284	0	
5286	0	
5287	0	
5288	0	
5289	0	
5291	0	
5292	0	
5294	0	
5298	0	
5300	0	
5305	0	
5306	0	
5309	0	
5314	0	
5317	0	
5326	0	
5327	0	
5331	0	
5333	0	
5336	0	
5337	0	
5342	0	
5346	0	
5348	0	
5351	0	
5352	0	
5356	0	
5358	0	
5359	0	
5360	0	
5363	0	
5365	0	
5366	0	
5367	0	
5370	0	
5372	0	
5373	0	
5378	0	
5380	0	
5381	0	
5382	0	
5388	0	
5391	0	
5393	0	
5396	0	
5403	0	
5405	0	
5406	0	
5409	0	
5413	0	
5417	0	
5418	0	
5419	0	
5422	0	
5423	0	
5424	0	
5428	0	
5430	0	
5434	0	
5441	1	
5442	0	
5443	0	
5444	0	
5445	0	
5446	0	
5447	0	
5449	0	
5450	0	
5451	0	
5456	0	
5459	0	
5462	0	
5463	0	
5466	0	
5467	0	
5471	0	
5473	0	
5477	0	
5480	0	
5481	0	
5483	0	
5491	0	
5492	0	
5493	0	
5495	0	
5499	0	
5506	0	
5507	0	
5513	0	
5517	0	
5519	0	
5522	0	
5525	0	
5526	0	
5528	0	
5530	0	
5533	0	
5537	0	
5538	0	
5544	0	
5545	0	
5546	0	
5550	0	
5554	0	
5556	0	
5557	0	
5560	0	
5562	0	
5563	0	
5564	1	
5565	0	
5569	0	
5570	0	
5573	0	
5574	0	
5575	0	
5580	0	
5587	0	
5589	0	
5593	0	
5595	0	
5602	0	
