27.3779	0	27.3779	0
28.1042	0	28.1042	0
27.9292	0	27.9292	0
27.8248	0	27.8248	0
27.7786	0	27.7786	0
27.7863	0	27.7863	0
27.85	0	27.85	0
27.9792	0	27.9792	0
28.1943	0	28.1943	0
29.5462	0	29.5462	0
30.3347	0	30.3347	0
30.0454	0	30.0454	0
29.9559	0	29.9559	0
30.0454	0	30.0454	0
30.3347	0	30.3347	0
29.5462	0	29.5462	0
54.4984	0	54.4984	0
54.4984	0	54.4984	0
54.4984	0	54.4984	0
54.4985	0	54.4985	0
54.4985	0	54.4985	0
31.9665	0	31.9665	0
31.6786	0	31.6786	0
32.0054	0	32.0054	0
31.8294	0	31.8294	0
31.8294	0	31.8294	0
31.6025	0	31.6025	0
31.6786	0	31.6786	0
31.9666	0	31.9666	0
30.3976	0	30.3976	0
30.2249	0	30.2249	0
30.1762	0	30.1762	0
30.4316	0	30.4316	0
30.3804	0	30.3804	0
30.4316	0	30.4316	0
30.1762	0	30.1762	0
30.2249	0	30.2249	0
30.3976	0	30.3976	0
20.8221	0	20.8221	0
20.9932	0	20.9932	0
21.0559	0	21.0559	0
21.0304	0	21.0304	0
20.9232	0	20.9232	0
20.9661	0	20.9661	0
20.9232	0	20.9232	0
20.7831	0	20.7831	0
20.5177	0	20.5177	0
15.5018	0	15.5018	0
14.8191	0	14.8191	0
15.1437	0	15.1437	0
14.989	0	14.989	0
15.0565	0	15.0565	0
14.8314	0	14.8314	0
15.1865	0	15.1865	0
14.6564	0	14.6564	0
27.6762	0	27.6762	0
27.6404	0	27.6404	0
15.5976	0	15.5976	0
15.0004	0	15.0004	0
15.2948	0	15.2948	0
15.1044	0	15.1044	0
15.2098	0	15.2098	0
15.1044	0	15.1044	0
15.2947	0	15.2947	0
15.0004	0	15.0004	0
15.5976	0	15.5976	0
18.6962	0	18.6962	0
18.9625	0	18.9625	0
19.0153	0	19.0153	0
18.7318	0	18.7318	0
18.7643	0	18.7643	0
18.6155	0	18.6155	0
19.1384	0	19.1384	0
19.9651	0	19.9651	0
12.8208	0	12.8208	1
13.0066	0	13.0066	0
13.2092	0	13.2092	0
13.1509	0	13.1509	0
13.0926	0	13.0926	0
13.2951	0	13.2951	0
12.9606	0	12.9606	0
13.4802	0	13.4802	0
36.3944	0	36.3944	0
36.7841	0	36.7841	0
36.927	0	36.927	0
36.7609	0	36.7609	0
36.7609	0	36.7609	0
36.9269	0	36.9269	0
36.7841	0	36.7841	0
36.3944	0	36.3944	0
39.2648	0	39.2648	0
39.5269	0	39.5269	0
39.6054	0	39.6054	0
39.5412	0	39.5412	0
39.6391	0	39.6391	0
39.5985	0	39.5985	0
39.3852	0	39.3852	0
43.0632	0	43.0632	0
43.0632	0	43.0632	0
43.0631	0	43.0631	0
43.0632	0	43.0632	0
43.0632	0	43.0632	0
10.8165	0	10.8165	0
11.4452	0	11.4452	0
11.1658	1	11.1658	0
11.2565	0	11.2565	0
11.0634	0	11.0634	0
11.3534	0	11.3534	0
10.7372	0	10.7372	0
12.8208	0	12.8208	0
13.341	0	13.341	0
13.2092	0	13.2092	1
13.0926	0	13.0926	0
13.2951	0	13.2951	0
12.9606	0	12.9606	0
13.4802	0	13.4802	0
35.2604	0	35.2604	0
34.8932	0	34.8932	0
35.1298	0	35.1298	0
34.9867	0	34.9867	0
35.0279	0	35.0279	0
35.0691	0	35.0691	0
34.9258	0	34.9258	0
35.1622	0	35.1622	0
34.7941	0	34.7941	0
31.5057	0	31.5057	0
31.1936	0	31.1936	0
31.04	0	31.04	0
31.013	0	31.013	0
31.0996	0	31.0996	0
31.1032	0	31.1032	0
31.2258	0	31.2258	0
30.84	0	30.84	0
30.9975	0	30.9975	0
21.0721	0	21.0721	0
21.1715	0	21.1715	0
20.6568	0	20.6568	0
20.8878	0	20.8878	0
20.9548	0	20.9548	0
19.9025	0	19.9025	0
19.4184	0	19.4184	0
19.3397	0	19.3397	0
18.6502	0	18.6502	0
18.9065	0	18.9065	0
19.0123	0	19.0123	0
18.9881	0	18.9881	0
19.0782	0	19.0782	0
19.0425	0	19.0425	0
18.866	0	18.866	0
18.51	0	18.51	0
36.3944	0	36.3944	0
36.7841	0	36.7841	0
36.927	0	36.927	0
36.7609	0	36.7609	0
36.7609	0	36.7609	0
36.927	0	36.927	0
36.7841	0	36.7841	0
36.3944	0	36.3944	0
40.0679	0	40.0679	0
40.0874	0	40.0874	0
39.8432	0	39.8432	0
39.9899	0	39.9899	0
39.8432	0	39.8432	0
19.0595	0	19.0595	0
19.2602	0	19.2602	0
18.7424	0	18.7424	0
18.9155	0	18.9155	0
18.8443	0	18.8443	0
18.5044	0	18.5044	0
19.4184	0	19.4184	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
34.3133	0	34.3133	0
34.9372	0	34.9372	1
34.7882	0	34.7882	0
34.8917	0	34.8917	0
34.6043	0	34.6043	0
34.2433	0	34.2433	0
35.8519	0	35.8519	0
36.3015	0	36.3015	0
36.0628	0	36.0628	0
36.2074	0	36.2074	0
36.0628	0	36.0628	0
36.3015	0	36.3015	0
35.8519	0	35.8519	0
32.7395	0	32.7395	1
32.1294	0	32.1294	0
32.2454	0	32.2454	0
32.2515	0	32.2515	0
32.5292	0	32.5292	0
31.8767	0	31.8767	0
32.214	0	32.214	0
31.9949	0	31.9949	0
32.4287	0	32.4287	0
32.4286	0	32.4286	0
31.9949	0	31.9949	0
32.214	0	32.214	0
33.5647	0	33.5647	0
34.002	0	34.002	0
33.7854	0	33.7854	0
33.7472	0	33.7472	0
33.8694	0	33.8694	0
33.7642	0	33.7642	0
33.6099	0	33.6099	0
34.1121	0	34.1121	0
33.7254	0	33.7254	0
27.7764	0	27.7764	0
27.9925	1	27.9925	0
27.9643	0	27.9643	0
27.9323	0	27.9323	0
27.9833	0	27.9833	0
28.1373	0	28.1373	0
34.7941	0	34.7941	0
35.1622	0	35.1622	0
34.9258	0	34.9258	0
35.0691	0	35.0691	0
35.0279	0	35.0279	0
34.9867	0	34.9867	0
35.1298	0	35.1298	0
34.8932	0	34.8932	0
35.2604	0	35.2604	0
33.201	0	33.201	0
32.9977	0	32.9977	0
33.3631	0	33.3631	0
33.4744	0	33.4744	0
33.363	0	33.363	0
33.4059	0	33.4059	0
33.2213	0	33.2213	0
33.391	0	33.391	0
33.7654	0	33.7654	0
18.2319	0	18.2319	0
18.8808	0	18.8808	0
19.0686	0	19.0686	0
18.9046	0	18.9046	0
19.4002	0	19.4002	0
19.2161	0	19.2161	0
27.3064	0	27.3064	0
27.1729	0	27.1729	0
27.1157	0	27.1157	0
27.1754	0	27.1754	0
27.4836	0	27.4836	1
40.9909	0	40.9909	0
41.0451	0	41.0451	0
41.0339	0	41.0339	0
40.8636	0	40.8636	0
40.8636	0	40.8636	0
40.9704	0	40.9704	0
40.933	0	40.933	0
40.8182	0	40.8182	0
35.6309	0	35.6309	0
36.0658	0	36.0658	0
35.8019	0	35.8019	0
35.9157	0	35.9157	0
36.0627	0	36.0627	0
35.9079	0	35.9079	0
35.364	0	35.364	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
25.0462	0	25.0462	0
22.9415	0	22.9415	0
23.1361	0	23.1361	0
23.2136	0	23.2136	0
23.1878	0	23.1878	0
23.0331	0	23.0331	0
14.7339	0	14.7339	0
14.1486	0	14.1486	0
14.4421	0	14.4421	0
14.2301	0	14.2301	0
14.2994	0	14.2994	0
14.3917	0	14.3917	0
14.2517	0	14.2517	0
14.6755	0	14.6755	0
14.2994	0	14.2994	0
13.8741	0	13.8741	0
14.9505	0	14.9505	0
14.9505	0	14.9505	0
15.1056	0	15.1056	0
14.2341	0	14.2341	0
32.7934	0	32.7934	0
33.2416	0	33.2416	0
33.0079	0	33.0079	0
32.9408	0	32.9408	0
33.0222	0	33.0222	0
33.0619	0	33.0619	0
32.865	0	32.865	0
33.0165	0	33.0165	0
33.3631	0	33.3631	0
32.6452	0	32.6452	0
32.4141	0	32.4141	0
32.8006	0	32.8006	0
32.7089	0	32.7089	0
32.6833	0	32.6833	0
32.7217	0	32.7217	0
32.9718	0	32.9718	0
32.4304	0	32.4304	0
9.96018	0	9.96018	0
10.7014	0	10.7014	0
10.3716	0	10.3716	0
10.5174	0	10.5174	0
10.4124	0	10.4124	0
10.5873	0	10.5873	0
12.3644	0	12.3644	0
11.6268	0	11.6268	0
31.9091	0	31.9091	0
30.6092	0	30.6092	0
30.9699	0	30.9699	0
30.8365	0	30.8365	0
30.8226	0	30.8226	0
32.547	0	32.547	0
32.3534	0	32.3534	0
32.7217	0	32.7217	0
32.6281	0	32.6281	0
32.6786	0	32.6786	0
32.6803	0	32.6803	0
32.4336	0	32.4336	0
32.5248	0	32.5248	0
32.7934	0	32.7934	0
54.4985	0	54.4985	0
54.4985	0	54.4985	0
54.4984	0	54.4984	0
54.4985	0	54.4985	0
54.4985	0	54.4985	0
35.0279	0	35.0279	0
51.5403	0	51.5403	0
51.6278	0	51.6278	0
51.3862	0	51.3862	0
51.4271	0	51.4271	0
51.5406	0	51.5406	0
51.5347	0	51.5347	0
51.384	0	51.384	0
27.3064	0	27.3064	0
27.1729	0	27.1729	0
27.1157	0	27.1157	0
27.1181	0	27.1181	0
27.1754	0	27.1754	0
27.2922	0	27.2922	0
27.4836	0	27.4836	0
26.5858	0	26.5858	0
57.4847	0	57.4847	0
57.2185	0	57.2185	0
57.2063	0	57.2063	0
57.0716	0	57.0716	0
56.6944	0	56.6944	0
60.241	0	60.241	0
60.4607	0	60.4607	0
60.5212	0	60.5212	0
60.4607	0	60.4607	0
60.241	0	60.241	0
39.6032	0	39.6032	0
39.6931	0	39.6931	0
39.3659	0	39.3659	0
39.1605	0	39.1605	0
39.4929	0	39.4929	0
39.4402	0	39.4402	0
39.6376	0	39.6376	0
37.6559	0	37.6559	0
39.4653	0	39.4653	0
28.2869	0	28.2869	0
28.0719	0	28.0719	0
28.0532	0	28.0532	0
28.1959	0	28.1959	0
28.5231	0	28.5231	0
27.4292	0	27.4292	0
37.7312	0	37.7312	0
37.9564	0	37.9564	0
37.6904	0	37.6904	0
37.8354	0	37.8354	0
37.8615	0	37.8615	0
37.9426	0	37.9426	0
37.912	0	37.912	0
37.7563	0	37.7563	0
37.4401	0	37.4401	0
16.1873	0	16.1873	0
15.5976	0	15.5976	0
15.9063	0	15.9063	0
15.9944	0	15.9944	0
15.8875	0	15.8875	0
15.8352	0	15.8352	0
16.0937	0	16.0937	0
15.8949	0	15.8949	0
15.4362	0	15.4362	0
12.8208	0	12.8208	0
13.341	0	13.341	0
13.0066	0	13.0066	0
13.2092	0	13.2092	0
13.1509	0	13.1509	0
13.0926	0	13.0926	0
13.2951	0	13.2951	0
12.9606	0	12.9606	0
13.4802	0	13.4802	0
11.8807	0	11.8807	0
13.341	0	13.341	0
12.234	0	12.234	0
12.4848	0	12.4848	0
12.4566	0	12.4566	0
12.4144	0	12.4144	0
12.6209	0	12.6209	0
12.2729	0	12.2729	0
12.7657	0	12.7657	0
39.9612	0	39.9612	1
42.0494	0	42.0494	0
42.006	0	42.006	0
41.9408	0	41.9408	0
41.8488	0	41.8488	0
42.2092	0	42.2092	0
42.2483	0	42.2483	0
23.7486	0	23.7486	0
22.9028	0	22.9028	0
23.0592	0	23.0592	0
23.1618	0	23.1618	0
23.2221	0	23.2221	0
23.2449	0	23.2449	0
